#,NACE definition,type,dimensional class,Share of firms,Share of firms per sbs sector,sbs reference row,L min,L max,Firms in absolute numbers,Recipe,K min,K max,Cost of capital,Wage
45,Real estate services excluding imputed rents,I,From 50 to 249 persons employed,1.2968160768336124e-06,1.0,10.0,50,249,52.612101865331866,15632.848221109585,781642.4110554793,3892579.2070562867,0.03,27260.076557335364
45,Real estate services excluding imputed rents,I,250 persons employed or more,0.0,1.0,10.0,250,1850,0.0,15632.848221109585,3908212.055277396,28920769.209052734,0.03,27260.076557335364
45,Real estate services excluding imputed rents,Int,From 0 to 9 persons employed,0.007820938176368024,1.0,10.0,0,9,317297.1120332059,15632.848221109585,15632.848221109585,140695.63398998627,0.03,27260.076557335364
45,Real estate services excluding imputed rents,Int,From 10 to 19 persons employed,0.00011196430352958503,1.0,10.0,10,19,4542.4154186633095,15632.848221109585,156328.48221109583,297024.1162010821,0.03,27260.076557335364
45,Real estate services excluding imputed rents,Int,From 20 to 49 persons employed,4.816571729923671e-05,1.0,10.0,20,49,1954.0933137963834,15632.848221109585,312656.96442219167,766009.5628343696,0.03,27260.076557335364
45,Real estate services excluding imputed rents,Int,From 50 to 249 persons employed,2.0201132318983504e-05,1.0,10.0,50,249,819.5642006200801,15632.848221109585,781642.4110554793,3892579.2070562867,0.03,27260.076557335364
45,Real estate services excluding imputed rents,Int,250 persons employed or more,0.0,1.0,10.0,250,1850,0.0,15632.848221109585,3908212.055277396,28920769.209052734,0.03,27260.076557335364
46,Legal and accounting services; services of head offices; management consultancy services,C,From 0 to 9 persons employed,0.0012653406122995691,0.5337835342347296,11.0,0,9,51335.13562786271,28.37806546142472,28.37806546142472,255.4025891528225,0.15,58580.42045301409
46,Legal and accounting services; services of head offices; management consultancy services,C,From 10 to 19 persons employed,2.590209478258397e-05,0.5337835342347296,11.0,10,19,1050.8534506714307,28.37806546142472,283.7806546142472,539.1832437670696,0.15,58580.42045301409
46,Legal and accounting services; services of head offices; management consultancy services,C,From 20 to 49 persons employed,1.1693613563050129e-05,0.5337835342347296,11.0,20,49,474.4123696054055,28.37806546142472,567.5613092284945,1390.5252076098113,0.15,58580.42045301409
46,Legal and accounting services; services of head offices; management consultancy services,C,From 50 to 249 persons employed,4.419801397608145e-06,0.5337835342347296,11.0,50,249,179.31227527905736,28.37806546142472,1418.9032730712358,7066.138299894755,0.15,58580.42045301409
46,Legal and accounting services; services of head offices; management consultancy services,C,250 persons employed or more,6.172282261716576e-07,0.5337835342347296,11.0,250,1850,25.04107937093987,28.37806546142472,7094.516365356179,52499.42110363572,0.15,58580.42045301409
46,Legal and accounting services; services of head offices; management consultancy services,I,From 0 to 9 persons employed,0.0020136153948580836,0.5337835342347296,11.0,0,9,81692.80144224077,28.37806546142472,28.37806546142472,255.4025891528225,0.15,58580.42045301409
46,Legal and accounting services; services of head offices; management consultancy services,I,From 10 to 19 persons employed,4.121961810622435e-05,0.5337835342347296,11.0,10,19,1672.2886039089424,28.37806546142472,283.7806546142472,539.1832437670696,0.15,58580.42045301409
46,Legal and accounting services; services of head offices; management consultancy services,I,From 20 to 49 persons employed,1.8608776216616375e-05,0.5337835342347296,11.0,20,49,754.9619775599081,28.37806546142472,567.5613092284945,1390.5252076098113,0.15,58580.42045301409
46,Legal and accounting services; services of head offices; management consultancy services,I,From 50 to 249 persons employed,7.033505484554868e-06,0.5337835342347296,11.0,50,249,285.3508015780482,28.37806546142472,1418.9032730712358,7066.138299894755,0.15,58580.42045301409
46,Legal and accounting services; services of head offices; management consultancy services,I,250 persons employed or more,9.82233752935095e-07,0.5337835342347296,11.0,250,1850,39.849430607898675,28.37806546142472,7094.516365356179,52499.42110363572,0.15,58580.42045301409
46,Legal and accounting services; services of head offices; management consultancy services,Int,From 0 to 9 persons employed,0.0485774433529142,0.5337835342347296,11.0,0,9,1970797.1266682767,28.37806546142472,28.37806546142472,255.4025891528225,0.15,58580.42045301409
46,Legal and accounting services; services of head offices; management consultancy services,Int,From 10 to 19 persons employed,0.000994402242204248,0.5337835342347296,11.0,10,19,40343.108785099445,28.37806546142472,283.7806546142472,539.1832437670696,0.15,58580.42045301409
46,Legal and accounting services; services of head offices; management consultancy services,Int,From 20 to 49 persons employed,0.0004489272255456953,0.5337835342347296,11.0,20,49,18213.07226403345,28.37806546142472,567.5613092284945,1390.5252076098113,0.15,58580.42045301409
46,Legal and accounting services; services of head offices; management consultancy services,Int,From 50 to 249 persons employed,0.0001696797288701976,0.5337835342347296,11.0,50,249,6883.942402686708,28.37806546142472,1418.9032730712358,7066.138299894755,0.15,58580.42045301409
46,Legal and accounting services; services of head offices; management consultancy services,Int,250 persons employed or more,2.369588781172769e-05,0.5337835342347296,11.0,250,1850,961.3471683541208,28.37806546142472,7094.516365356179,52499.42110363572,0.15,58580.42045301409
47,Architectural and engineering services; technical testing and analysis services,C,From 0 to 9 persons employed,0.0005273815512436514,0.21822213900086998,11.0,0,9,21395.980811462246,26.98783183537987,26.98783183537987,242.89048651841884,0.15,55710.58175832469
47,Architectural and engineering services; technical testing and analysis services,C,From 10 to 19 persons employed,1.079573894500523e-05,0.21822213900086998,11.0,10,19,437.98540689977955,26.98783183537987,269.8783183537987,512.7688048722175,0.15,55710.58175832469
47,Architectural and engineering services; technical testing and analysis services,C,From 20 to 49 persons employed,4.873783391270099e-06,0.21822213900086998,11.0,20,49,197.73042055212346,26.98783183537987,539.7566367075974,1322.4037599336136,0.15,55710.58175832469
47,Architectural and engineering services; technical testing and analysis services,C,From 50 to 249 persons employed,1.8421298538923343e-06,0.21822213900086998,11.0,50,249,74.73559686181117,26.98783183537987,1349.3915917689935,6719.9701270095875,0.15,55710.58175832469
47,Architectural and engineering services; technical testing and analysis services,C,250 persons employed or more,2.5725466821000964e-07,0.21822213900086998,11.0,250,1850,10.436876170015083,26.98783183537987,6746.957958844968,49927.488895452756,0.15,55710.58175832469
47,Architectural and engineering services; technical testing and analysis services,I,From 0 to 9 persons employed,0.004602015537067829,0.21822213900086998,11.0,0,9,186704.74136412013,26.98783183537987,26.98783183537987,242.89048651841884,0.15,55710.58175832469
47,Architectural and engineering services; technical testing and analysis services,I,From 10 to 19 persons employed,9.420534002731743e-05,0.21822213900086998,11.0,10,19,3821.930522235014,26.98783183537987,269.8783183537987,512.7688048722175,0.15,55710.58175832469
47,Architectural and engineering services; technical testing and analysis services,I,From 20 to 49 persons employed,4.252941127355776e-05,0.21822213900086998,11.0,20,49,1725.427189074017,26.98783183537987,539.7566367075974,1322.4037599336136,0.15,55710.58175832469
47,Architectural and engineering services; technical testing and analysis services,I,From 50 to 249 persons employed,1.6074718937205262e-05,0.21822213900086998,11.0,50,249,652.1547390481132,26.98783183537987,1349.3915917689935,6719.9701270095875,0.15,55710.58175832469
47,Architectural and engineering services; technical testing and analysis services,I,250 persons employed or more,2.24484526865585e-06,0.21822213900086998,11.0,250,1850,91.07384621171951,26.98783183537987,6746.957958844968,49927.488895452756,0.15,55710.58175832469
47,Architectural and engineering services; technical testing and analysis services,Int,From 0 to 9 persons employed,0.016070609400202565,0.21822213900086998,11.0,0,9,651988.0142648015,26.98783183537987,26.98783183537987,242.89048651841884,0.15,55710.58175832469
47,Architectural and engineering services; technical testing and analysis services,Int,From 10 to 19 persons employed,0.0003289726448765731,0.21822213900086998,11.0,10,19,13346.48961587064,26.98783183537987,269.8783183537987,512.7688048722175,0.15,55710.58175832469
47,Architectural and engineering services; technical testing and analysis services,Int,From 20 to 49 persons employed,0.00014851613409227929,0.21822213900086998,11.0,20,49,6025.330897028064,26.98783183537987,539.7566367075974,1322.4037599336136,0.15,55710.58175832469
47,Architectural and engineering services; technical testing and analysis services,Int,From 50 to 249 persons employed,5.6134214927588064e-05,0.21822213900086998,11.0,50,249,2277.3769439315975,26.98783183537987,1349.3915917689935,6719.9701270095875,0.15,55710.58175832469
47,Architectural and engineering services; technical testing and analysis services,Int,250 persons employed or more,7.839180721116551e-06,0.21822213900086998,11.0,250,1850,318.0372159228306,26.98783183537987,6746.957958844968,49927.488895452756,0.15,55710.58175832469
48,Scientific research and development services,C,From 0 to 9 persons employed,1.393576784732714e-06,0.1329744735235499,11.0,0,9,56.53770420130778,30.772072392235778,30.772072392235778,276.948651530122,0.15,63522.33352192914
48,Scientific research and development services,C,From 10 to 19 persons employed,2.852714724721846e-08,0.1329744735235499,11.0,10,19,1.1573523830477221,30.772072392235778,307.72072392235776,584.6693754524797,0.15,63522.33352192914
48,Scientific research and development services,C,From 20 to 49 persons employed,1.2878704937389767e-08,0.1329744735235499,11.0,20,49,0.5224917767166446,30.772072392235778,615.4414478447155,1507.8315472195532,0.15,63522.33352192914
48,Scientific research and development services,C,From 50 to 249 persons employed,4.867726966924928e-09,0.1329744735235499,11.0,50,249,0.19748471013853436,30.772072392235778,1538.6036196117889,7662.246025666708,0.15,63522.33352192914
48,Scientific research and development services,C,250 persons employed or more,6.797813320093873e-10,0.1329744735235499,11.0,250,1850,0.027578872073481895,30.772072392235778,7693.018098058944,56928.33392563619,0.15,63522.33352192914
48,Scientific research and development services,I,From 0 to 9 persons employed,0.01177549162150194,0.1329744735235499,11.0,0,9,477734.1797130658,30.772072392235778,30.772072392235778,276.948651530122,0.15,63522.33352192914
48,Scientific research and development services,I,From 10 to 19 persons employed,0.0002410496408056929,0.1329744735235499,11.0,10,19,9779.43478896117,30.772072392235778,307.72072392235776,584.6693754524797,0.15,63522.33352192914
48,Scientific research and development services,I,From 20 to 49 persons employed,0.00010882291076276484,0.1329744735235499,11.0,20,49,4414.96845127954,30.772072392235778,615.4414478447155,1507.8315472195532,0.15,63522.33352192914
48,Scientific research and development services,I,From 50 to 249 persons employed,4.1131481768891134e-05,0.1329744735235499,11.0,50,249,1668.7128941065666,30.772072392235778,1538.6036196117889,7662.246025666708,0.15,63522.33352192914
48,Scientific research and development services,I,250 persons employed or more,5.744038984594072e-06,0.1329744735235499,11.0,250,1850,233.03687359720726,30.772072392235778,7693.018098058944,56928.33392563619,0.15,63522.33352192914
48,Scientific research and development services,Int,From 0 to 9 persons employed,0.0011414177494026016,0.1329744735235499,11.0,0,9,46307.558932408676,30.772072392235778,30.772072392235778,276.948651530122,0.15,63522.33352192914
48,Scientific research and development services,Int,From 10 to 19 persons employed,2.3365337715525982e-05,0.1329744735235499,11.0,10,19,947.9366812051471,30.772072392235778,307.72072392235776,584.6693754524797,0.15,63522.33352192914
48,Scientific research and development services,Int,From 20 to 49 persons employed,1.0548383530710896e-05,0.1329744735235499,11.0,20,49,427.950145549866,30.772072392235778,615.4414478447155,1507.8315472195532,0.15,63522.33352192914
48,Scientific research and development services,Int,From 50 to 249 persons employed,3.986942104779292e-06,0.1329744735235499,11.0,50,249,161.75108243567996,30.772072392235778,1538.6036196117889,7662.246025666708,0.15,63522.33352192914
48,Scientific research and development services,Int,250 persons employed or more,5.567791359389478e-07,0.1329744735235499,11.0,250,1850,22.588647025440796,30.772072392235778,7693.018098058944,56928.33392563619,0.15,63522.33352192914
49,Advertising and market research services,C,From 0 to 9 persons employed,4.0911183720304125e-06,0.06382257376629824,11.0,0,9,165.97753557925034,27.828643066459403,27.828643066459403,250.45778759813464,0.15,57446.255936157904
49,Advertising and market research services,C,From 10 to 19 persons employed,8.374704392560375e-08,0.06382257376629824,11.0,10,19,3.3976352426880125,27.828643066459403,278.28643066459404,528.7442182627286,0.15,57446.255936157904
